image,screen_type,event_time,actor_server,actor_alliance,opponent_alliance,target_server,x,y,level,terrain,kind_raw,kind_sheet,action,owner_for_sheet,confidence,time_source,source_text
IMG_2215.PNG,timeline_chat,2026/06/13 11:19:21,,MOE,,#509,20,99,1,,漁場,漁場,occupy,MOE,low,image_metadata_inferred,"連盟MOEがLV.1漁場 #509(X:20,Y:99)を占領"
IMG_2216.PNG,timeline_chat,2026/06/12 02:25:00,,5DU,,#511,299,20,1,,漁場,漁場,occupy,5DU,low,previous_image_visible_time,"連盟5DUがLV.1漁場 #511(X:299,Y:20)を占 領"
IMG_2216.PNG,timeline_chat,2026/06/12 03:20:00,,OWM,,#509,599,20,1,,漁場,漁場,occupy,OWM,medium,visible_time,"連盟OWMがLV.1漁場 #509(X:599,Y:20)を占 領"
IMG_2216.PNG,timeline_chat,2026/06/12 03:32:00,,EDFS,,#523,99,99,1,,漁場,漁場,occupy,EDFS,medium,visible_time,"連盟EDFSがLV.1漁場 #523(X:99,Y:99)を占 領"
IMG_2217.PNG,timeline_chat,2026/06/12 03:41:00,,EDFS,,#523,99,199,1,,漁場,漁場,occupy,EDFS,low,previous_image_visible_time,"連盟EDFSがLV.1漁場 #523(X:99,Y:199)を占 領"
IMG_2217.PNG,timeline_chat,2026/06/12 03:56:00,,BHE,,#8061,924,824,6,,漁場,漁場,occupy,BHE,medium,visible_time,"連盟BHEがLV.6漁場 #8061(X:924,Y:824)を 占領"
IMG_2217.PNG,timeline_chat,2026/06/12 03:56:00,,BHE,,#8061,874,874,7,,漁場,漁場,occupy,BHE,medium,visible_time,"連盟BHEがLV.7漁場 #8061(X:874,Y:874)を 占領"
IMG_2217.PNG,timeline_chat,2026/06/12 04:29:00,,476Z,,#509,499,20,1,,漁場,漁場,occupy,476Z,medium,visible_time,"連盟476ZがLV.1漁場 #509(X:499,Y:20)を占 領"
IMG_2218.PNG,timeline_chat,2026/06/12 05:15:00,,OWM,,#8061,924,874,6,,漁場,漁場,occupy,OWM,low,previous_image_visible_time,"連盟OWMがLV.6漁場 #8061(X:924,Y:874) を占領"
IMG_2218.PNG,timeline_chat,2026/06/12 05:15:00,,GODS,,#523,99,299,1,,漁場,漁場,occupy,GODS,medium,visible_time,"連盟GODSがLV.1漁場 #523(X:99,Y:299)を占 領"
IMG_2219.PNG,timeline_chat,2026/06/12 06:26:00,,u3o,,#523,99,399,1,,漁場,漁場,occupy,u3o,low,previous_image_visible_time,"連盟u30がLV.1漁場 #523(X:99,Y:399)を占 領"
IMG_2219.PNG,timeline_chat,2026/06/12 06:59:00,,476B,,#476,799,20,1,,漁場,漁場,occupy,476B,medium,visible_time,"連盟476BがLV.1漁場 #476(X:799,Y:20)を占 領"
IMG_2219.PNG,timeline_chat,2026/06/12 07:26:00,,Digg,,#511,699,978,1,,漁場,漁場,occupy,Digg,medium,visible_time,"連盟DiggがLV.1漁場 #511(X:699,Y:978)を 占領"
IMG_2220.PNG,timeline_chat,2026/06/12 07:43:00,,Digg,,#511,599,978,1,,漁場,漁場,occupy,Digg,low,previous_image_visible_time,"連盟DiggがLV.1漁場 #511(X:599,Y:978)を 占領"
IMG_2220.PNG,timeline_chat,2026/06/12 08:51:00,,476A,,#476,499,399,4,,漁場,漁場,occupy,476A,medium,visible_time,"連盟476AがLV.4漁場 #476(X:499,Y:399)を 占領"
IMG_2220.PNG,timeline_chat,2026/06/12 09:03:00,,476B,,#523,899,978,1,,漁場,漁場,occupy,476B,medium,visible_time,"連盟476BがLV.1漁場 #523(X:899,Y:978)を 占領"
IMG_2221.PNG,timeline_chat,2026/06/12 09:13:00,,Lghs,,#476,499,299,3,,漁場,漁場,occupy,Lghs,low,previous_image_visible_time,"連盟LghsがLV.3漁場 #476(X:499,Y:299)を 占領"
IMG_2221.PNG,timeline_chat,2026/06/12 09:13:00,,K4TR,,#523,499,99,1,,漁場,漁場,occupy,K4TR,medium,visible_time,"連盟K4TRがLV.1漁場 #523(X:499,Y:99)を占 領"
